item_0,item_1,item_2,item_3,item_4,item_5,item_6,time_cost
"[2, 256, 13, 19]","[4, 256, 3, 3]",[4],"[1, 1]","[1, 1]","[1, 1]",[1],0.00035190582275390625
"[4, 6, 1, 1]","[144, 6, 1, 1]",[144],"[1, 1]","[0, 0]","[1, 1]",[1],0.0002620220184326172
"[2, 64, 200, 312]","[64, 64, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.00022077560424804688
"[1, 2048, 24, 42]","[256, 2048, 1, 1]",[256],"[1, 1]","[0, 0]","[1, 1]",[1],0.0032122135162353516
"[2, 512, 168, 100]","[256, 512, 1, 1]",[False],"[2, 2]","[0, 0]","[1, 1]",[1],0.0009784698486328125
"[2, 2048, 25, 39]","[512, 2048, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.005772829055786133
"[1, 320, 8, 12]","[1280, 320, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0024695396423339844
"[1, 256, 208, 200]","[512, 256, 1, 1]",[False],"[2, 2]","[0, 0]","[1, 1]",[1],0.0009541511535644531
"[32, 512, 6, 40]","[512, 512, 3, 3]",[False],"[1, 1]","[1, 1]","[1, 1]",[1],0.01407623291015625
"[4, 64, 224, 224]","[64, 64, 3, 3]",[False],"[1, 1]","[1, 1]","[1, 1]",[1],0.0006396770477294922
"[1, 192, 16, 24]","[64, 192, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.00028395652770996094
"[1, 1024, 50, 74]","[256, 1024, 1, 1]",[256],"[1, 1]","[0, 0]","[1, 1]",[1],0.0017521381378173828
"[1, 1024, 44, 46]","[512, 1024, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0030906200408935547
"[2, 256, 50, 78]","[80, 256, 3, 3]",[80],"[1, 1]","[1, 1]","[1, 1]",[1],0.0013823509216308594
"[1, 256, 12, 21]","[720, 256, 3, 3]",[720],"[1, 1]","[1, 1]","[1, 1]",[1],0.008980751037597656
"[1, 256, 50, 68]","[144, 256, 1, 1]",[144],"[1, 1]","[0, 0]","[1, 1]",[1],0.0004930496215820312
"[2, 256, 68, 50]","[256, 256, 3, 3]",[256],"[1, 1]","[1, 1]","[1, 1]",[1],0.0034995079040527344
"[2, 256, 100, 140]","[256, 256, 3, 3]",[256],"[1, 1]","[1, 1]","[1, 1]",[1],0.003456592559814453
"[2, 512, 64, 64]","[2048, 512, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.005748748779296875
"[4, 96, 56, 56]","[128, 96, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0002930164337158203
"[2, 2048, 38, 25]","[512, 2048, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.005751848220825195
"[4, 832, 14, 14]","[128, 832, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0009579658508300781
"[1, 192, 48, 52]","[192, 1, 3, 3]",[False],"[1, 1]","[1, 1]","[1, 1]",[192],0.00022602081298828125
"[1, 2048, 38, 25]","[512, 2048, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.005757808685302734
"[48, 3, 224, 224]","[64, 3, 7, 7]",[False],"[2, 2]","[3, 3]","[1, 1]",[1],0.0003249645233154297
"[4, 672, 14, 14]","[128, 672, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0007646083831787109
"[4, 64, 224, 224]","[128, 64, 3, 3]",[False],"[2, 2]","[1, 1]","[1, 1]",[1],0.0006477832794189453
"[1, 512, 38, 38]","[324, 512, 3, 3]",[324],"[1, 1]","[1, 1]","[1, 1]",[1],0.008123397827148438
"[1, 256, 25, 38]","[4, 256, 3, 3]",[4],"[1, 1]","[1, 1]","[1, 1]",[1],0.00037288665771484375
"[4, 240, 32, 32]","[240, 1, 5, 5]",[False],"[1, 1]","[0, 0]","[1, 1]",[240],0.0004096031188964844
"[1, 256, 68, 50]","[12, 256, 1, 1]",[12],"[1, 1]","[0, 0]","[1, 1]",[1],0.0002582073211669922
"[1, 256, 30, 35]","[256, 256, 3, 3]",[False],"[1, 1]","[1, 1]","[1, 1]",[1],0.003358125686645508
"[1, 256, 168, 96]","[256, 256, 3, 3]",[False],"[2, 2]","[1, 1]","[1, 1]",[1],0.003370523452758789
"[1, 256, 52, 50]","[1024, 256, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0017650127410888672
"[1, 256, 25, 37]","[3, 256, 1, 1]",[3],"[1, 1]","[0, 0]","[1, 1]",[1],0.000255584716796875
"[2, 256, 272, 200]","[64, 256, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0002853870391845703
"[2, 64, 200, 336]","[64, 64, 3, 3]",[False],"[1, 1]","[1, 1]","[1, 1]",[1],0.0004405975341796875
"[2, 256, 200, 312]","[128, 256, 1, 1]",[False],"[2, 2]","[0, 0]","[1, 1]",[1],0.00038909912109375
"[4, 768, 7, 7]","[128, 768, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0008313655853271484
"[1, 512, 50, 74]","[512, 512, 3, 3]",[False],"[2, 2]","[1, 1]","[1, 1]",[1],0.012831449508666992
"[2, 256, 7, 9]","[1, 256, 3, 3]",[1],"[1, 1]","[1, 1]","[1, 1]",[1],0.0005321502685546875
"[8, 512, 32, 24]","[1024, 512, 1, 1]",[False],"[2, 2]","[0, 0]","[1, 1]",[1],0.003139019012451172
"[1, 128, 152, 100]","[512, 128, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0005779266357421875
"[2, 256, 304, 200]","[128, 256, 1, 1]",[False],"[2, 2]","[0, 0]","[1, 1]",[1],0.000396728515625
"[1, 512, 88, 91]","[256, 512, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0009706020355224609
"[1, 256, 25, 37]","[256, 256, 3, 3]",[256],"[1, 1]","[1, 1]","[1, 1]",[1],0.0034356117248535156
"[8, 512, 32, 24]","[128, 512, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0006146430969238281
"[1, 512, 19, 19]","[1024, 512, 3, 3]",[1024],"[1, 1]","[6, 6]","[6, 6]",[1],0.0254366397857666
"[1, 512, 50, 68]","[512, 512, 3, 3]",[False],"[2, 2]","[1, 1]","[1, 1]",[1],0.012858390808105469
"[1, 512, 25, 28]","[2048, 512, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.006131649017333984
"[1, 256, 10, 7]","[4, 256, 3, 3]",[4],"[1, 1]","[1, 1]","[1, 1]",[1],0.0003349781036376953
"[1, 384, 16, 24]","[384, 1, 3, 3]",[False],"[1, 1]","[1, 1]","[1, 1]",[384],0.00024628639221191406
"[2, 256, 200, 272]","[512, 256, 1, 1]",[False],"[2, 2]","[0, 0]","[1, 1]",[1],0.0009486675262451172
"[1, 256, 168, 193]","[64, 256, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0003006458282470703
"[48, 256, 56, 56]","[128, 256, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0004870891571044922
"[1, 128, 104, 100]","[512, 128, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0005795955657958984
"[33, 256, 28, 28]","[80, 256, 1, 1]",[80],"[1, 1]","[0, 0]","[1, 1]",[1],0.0004429817199707031
"[1, 960, 7, 13]","[160, 960, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0011167526245117188
"[48, 512, 28, 28]","[128, 512, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0008001327514648438
"[2, 256, 50, 68]","[256, 256, 3, 3]",[False],"[1, 1]","[1, 1]","[1, 1]",[1],0.0034203529357910156
"[1, 512, 38, 25]","[512, 512, 3, 3]",[False],"[1, 1]","[1, 1]","[1, 1]",[1],0.012621402740478516
"[2, 256, 25, 35]","[80, 256, 3, 3]",[80],"[1, 1]","[1, 1]","[1, 1]",[1],0.001422882080078125
"[2, 2048, 25, 35]","[256, 2048, 1, 1]",[256],"[1, 1]","[0, 0]","[1, 1]",[1],0.0032088756561279297
"[2, 256, 13, 21]","[256, 256, 3, 3]",[256],"[2, 2]","[1, 1]","[1, 1]",[1],0.003458261489868164
"[4, 144, 59, 59]","[144, 1, 5, 5]",[False],"[2, 2]","[0, 0]","[1, 1]",[144],0.00032448768615722656
"[2, 512, 32, 32]","[256, 512, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0009670257568359375
"[16, 128, 64, 64]","[256, 128, 3, 3]",[False],"[2, 2]","[1, 1]","[1, 1]",[1],0.002063751220703125
"[32, 3, 256, 192]","[64, 3, 3, 3]",[False],"[2, 2]","[1, 1]","[1, 1]",[1],0.00022602081298828125
"[1, 128, 96, 168]","[128, 128, 3, 3]",[False],"[1, 1]","[1, 1]","[1, 1]",[1],0.0010609626770019531
"[1, 144, 96, 104]","[24, 144, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0002467632293701172
"[48, 512, 28, 28]","[1024, 512, 1, 1]",[False],"[2, 2]","[0, 0]","[1, 1]",[1],0.0032393932342529297
"[2, 3, 1216, 800]","[64, 3, 7, 7]",[False],"[2, 2]","[3, 3]","[1, 1]",[1],0.0002644062042236328
"[1, 256, 104, 100]","[256, 256, 3, 3]",[256],"[1, 1]","[1, 1]","[1, 1]",[1],0.0034220218658447266
"[4, 128, 112, 112]","[128, 128, 3, 3]",[False],"[1, 1]","[1, 1]","[1, 1]",[1],0.0010859966278076172
"[2, 256, 100, 140]","[1, 256, 3, 3]",[1],"[1, 1]","[1, 1]","[1, 1]",[1],0.00031256675720214844
"[1, 512, 22, 19]","[512, 512, 3, 3]",[False],"[1, 1]","[1, 1]","[1, 1]",[1],0.012584924697875977
"[4, 800, 7, 7]","[128, 800, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0009138584136962891
"[32, 256, 8, 6]","[64, 256, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.00037169456481933594
"[4, 128, 28, 28]","[128, 128, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0002923011779785156
"[4, 28, 1, 1]","[672, 28, 1, 1]",[672],"[1, 1]","[0, 0]","[1, 1]",[1],0.0003685951232910156
"[1, 512, 101, 96]","[256, 512, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0009441375732421875
"[1, 256, 76, 50]","[4, 256, 3, 3]",[4],"[1, 1]","[1, 1]","[1, 1]",[1],0.00034046173095703125
"[1, 256, 24, 42]","[720, 256, 3, 3]",[720],"[1, 1]","[1, 1]","[1, 1]",[1],0.00916433334350586
"[1, 256, 50, 68]","[36, 256, 3, 3]",[36],"[1, 1]","[1, 1]","[1, 1]",[1],0.0007638931274414062
"[1, 256, 50, 68]","[1, 256, 3, 3]",[1],"[1, 1]","[1, 1]","[1, 1]",[1],0.00028586387634277344
"[4, 128, 80, 80]","[256, 128, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.00038743019104003906
"[4, 288, 14, 14]","[128, 288, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0004227161407470703
"[1, 256, 235, 176]","[128, 256, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.00038433074951171875
"[4, 240, 14, 14]","[80, 240, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.00032639503479003906
"[1, 256, 13, 19]","[80, 256, 3, 3]",[80],"[1, 1]","[1, 1]","[1, 1]",[1],0.0013434886932373047
"[1, 256, 50, 76]","[144, 256, 1, 1]",[144],"[1, 1]","[0, 0]","[1, 1]",[1],0.0004677772521972656
"[1, 320, 8, 12]","[96, 320, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0003871917724609375
"[1, 256, 100, 136]","[80, 256, 3, 3]",[80],"[1, 1]","[1, 1]","[1, 1]",[1],0.0013241767883300781
"[2, 256, 13, 17]","[256, 256, 3, 3]",[False],"[1, 1]","[1, 1]","[1, 1]",[1],0.003414630889892578
"[2, 256, 13, 18]","[80, 256, 3, 3]",[80],"[1, 1]","[1, 1]","[1, 1]",[1],0.0013446807861328125
"[32, 512, 6, 40]","[512, 512, 3, 3]",[512],"[1, 1]","[1, 1]","[1, 1]",[1],0.013812780380249023
"[4, 48, 56, 56]","[48, 48, 3, 3]",[False],"[1, 1]","[1, 1]","[1, 1]",[1],0.0005300045013427734
"[1, 256, 104, 100]","[256, 256, 3, 3]",[False],"[2, 2]","[1, 1]","[1, 1]",[1],0.003373384475708008
"[1, 32, 112, 208]","[32, 1, 3, 3]",[False],"[1, 1]","[1, 1]","[1, 1]",[32],0.00025391578674316406
"[2, 512, 100, 140]","[128, 512, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0005667209625244141
"[1, 24, 80, 104]","[144, 24, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.00023293495178222656
"[1, 1024, 41, 40]","[256, 1024, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0017006397247314453
"[1, 512, 136, 100]","[256, 512, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0009524822235107422
"[4, 512, 28, 28]","[512, 512, 3, 3]",[False],"[1, 1]","[1, 1]","[1, 1]",[1],0.012697935104370117
"[4, 256, 20, 20]","[64, 256, 3, 3]",[False],"[1, 1]","[1, 1]","[1, 1]",[1],0.0011339187622070312
"[1, 64, 120, 137]","[64, 64, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.00023937225341796875
"[2, 3, 800, 1344]","[64, 3, 7, 7]",[False],"[2, 2]","[3, 3]","[1, 1]",[1],0.00027060508728027344
"[4, 480, 1, 1]","[20, 480, 1, 1]",[20],"[1, 1]","[0, 0]","[1, 1]",[1],0.00032448768615722656
"[2, 128, 128, 128]","[128, 128, 3, 3]",[False],"[2, 2]","[1, 1]","[1, 1]",[1],0.0010662078857421875
"[1, 192, 100, 152]","[256, 192, 1, 1]",[256],"[1, 1]","[0, 0]","[1, 1]",[1],0.0005354881286621094
"[2, 256, 25, 42]","[256, 256, 3, 3]",[False],"[1, 1]","[1, 1]","[1, 1]",[1],0.003383636474609375
"[1, 192, 48, 52]","[192, 1, 3, 3]",[False],"[2, 2]","[1, 1]","[1, 1]",[192],0.0002181529998779297
"[2, 512, 136, 100]","[128, 512, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0005743503570556641
"[1, 2048, 26, 24]","[256, 2048, 1, 1]",[256],"[1, 1]","[0, 0]","[1, 1]",[1],0.003184795379638672
"[2, 256, 7, 10]","[256, 256, 3, 3]",[False],"[1, 1]","[1, 1]","[1, 1]",[1],0.003381490707397461
"[1, 256, 44, 46]","[1024, 256, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0017025470733642578
"[1, 1024, 52, 50]","[2048, 1024, 1, 1]",[False],"[2, 2]","[0, 0]","[1, 1]",[1],0.011471748352050781
"[2, 512, 64, 64]","[512, 512, 3, 3]",[False],"[1, 1]","[1, 1]","[1, 1]",[1],0.012623071670532227
"[1, 2048, 15, 18]","[256, 2048, 1, 1]",[256],"[1, 1]","[0, 0]","[1, 1]",[1],0.003214597702026367
"[1, 256, 16, 16]","[80, 256, 3, 3]",[80],"[1, 1]","[1, 1]","[1, 1]",[1],0.0014138221740722656
"[2, 256, 42, 25]","[256, 256, 3, 3]",[256],"[1, 1]","[1, 1]","[1, 1]",[1],0.003437519073486328
"[1, 64, 336, 192]","[256, 64, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0003116130828857422
"[1, 128, 5, 5]","[256, 128, 3, 3]",[256],"[1, 1]","[0, 0]","[1, 1]",[1],0.0018820762634277344
"[2, 256, 50, 84]","[4, 256, 3, 3]",[4],"[1, 1]","[1, 1]","[1, 1]",[1],0.0003440380096435547
"[32, 64, 32, 24]","[32, 64, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0002200603485107422
"[1, 256, 13, 17]","[4, 256, 3, 3]",[4],"[1, 1]","[1, 1]","[1, 1]",[1],0.0003180503845214844
"[8, 3, 256, 192]","[64, 3, 7, 7]",[False],"[2, 2]","[3, 3]","[1, 1]",[1],0.0002548694610595703
"[2, 256, 100, 168]","[256, 256, 3, 3]",[False],"[1, 1]","[1, 1]","[1, 1]",[1],0.003326416015625
"[4, 32, 114, 114]","[32, 1, 3, 3]",[False],"[1, 1]","[0, 0]","[1, 1]",[32],0.00020623207092285156
"[1, 256, 100, 148]","[12, 256, 1, 1]",[12],"[1, 1]","[0, 0]","[1, 1]",[1],0.0002655982971191406
"[1, 512, 104, 100]","[256, 512, 1, 1]",[256],"[1, 1]","[0, 0]","[1, 1]",[1],0.0010073184967041016
"[2, 1024, 84, 50]","[256, 1024, 1, 1]",[256],"[1, 1]","[0, 0]","[1, 1]",[1],0.0017659664154052734
"[2, 64, 3, 3]","[16, 64, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.00023126602172851562
"[1, 256, 11, 6]","[4, 256, 3, 3]",[4],"[1, 1]","[1, 1]","[1, 1]",[1],0.0003261566162109375
"[2, 256, 25, 35]","[256, 256, 3, 3]",[256],"[1, 1]","[1, 1]","[1, 1]",[1],0.0034356117248535156
"[2, 128, 100, 152]","[512, 128, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0005931854248046875
"[2, 768, 32, 32]","[768, 768, 3, 3]",[768],"[1, 1]","[1, 1]","[1, 1]",[1],0.028066158294677734
"[2, 256, 19, 13]","[256, 256, 3, 3]",[256],"[2, 2]","[1, 1]","[1, 1]",[1],0.0035092830657958984
"[8, 1024, 16, 12]","[256, 1024, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0017201900482177734
"[2, 256, 13, 21]","[256, 256, 3, 3]",[False],"[1, 1]","[1, 1]","[1, 1]",[1],0.003324747085571289
"[1, 256, 176, 181]","[64, 256, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.00030159950256347656
"[2, 64, 1, 1]","[16, 64, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.00021004676818847656
"[4, 64, 1, 1]","[1024, 64, 1, 1]",[1024],"[1, 1]","[0, 0]","[1, 1]",[1],0.0006315708160400391
"[1, 2048, 38, 25]","[256, 2048, 1, 1]",[256],"[1, 1]","[0, 0]","[1, 1]",[1],0.003086090087890625
"[1, 256, 200, 320]","[12, 256, 1, 1]",[12],"[1, 1]","[0, 0]","[1, 1]",[1],0.0002980232238769531
"[16, 256, 32, 32]","[512, 256, 1, 1]",[False],"[2, 2]","[0, 0]","[1, 1]",[1],0.0009813308715820312
"[1, 1024, 42, 49]","[512, 1024, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.00302886962890625
"[1, 32, 128, 192]","[16, 32, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0002219676971435547
"[2, 256, 34, 25]","[256, 256, 3, 3]",[256],"[1, 1]","[1, 1]","[1, 1]",[1],0.00336456298828125
"[1, 64, 138, 120]","[64, 64, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0002238750457763672
"[1, 384, 50, 68]","[256, 384, 1, 1]",[256],"[1, 1]","[0, 0]","[1, 1]",[1],0.0008678436279296875
"[2, 128, 100, 140]","[512, 128, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0005657672882080078
"[1, 256, 25, 34]","[36, 256, 3, 3]",[36],"[1, 1]","[1, 1]","[1, 1]",[1],0.0007348060607910156
"[1, 2048, 25, 40]","[512, 2048, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.005823373794555664
"[8, 256, 64, 48]","[512, 256, 1, 1]",[False],"[2, 2]","[0, 0]","[1, 1]",[1],0.0009996891021728516
"[1, 256, 25, 38]","[3, 256, 1, 1]",[3],"[1, 1]","[0, 0]","[1, 1]",[1],0.0002548694610595703
"[1, 1024, 59, 44]","[2048, 1024, 1, 1]",[False],"[2, 2]","[0, 0]","[1, 1]",[1],0.011232376098632812
"[1, 96, 10, 13]","[192, 96, 3, 3]",[False],"[1, 1]","[1, 1]","[1, 1]",[1],0.0011870861053466797
"[1, 192, 24, 26]","[64, 192, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0002815723419189453
"[32, 64, 300, 17]","[64, 64, 9, 1]",[64],"[1, 1]","[4, 0]","[1, 1]",[1],0.0006690025329589844
"[1, 512, 25, 28]","[512, 512, 3, 3]",[False],"[1, 1]","[1, 1]","[1, 1]",[1],0.012530088424682617
"[2, 512, 38, 25]","[512, 512, 3, 3]",[False],"[1, 1]","[1, 1]","[1, 1]",[1],0.01251363754272461
"[1, 256, 9, 7]","[720, 256, 3, 3]",[720],"[1, 1]","[1, 1]","[1, 1]",[1],0.009042501449584961
"[1, 192, 28, 52]","[96, 192, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0003151893615722656
"[2, 512, 136, 100]","[256, 512, 1, 1]",[False],"[2, 2]","[0, 0]","[1, 1]",[1],0.0009567737579345703
"[2, 256, 7, 9]","[4, 256, 3, 3]",[4],"[1, 1]","[1, 1]","[1, 1]",[1],0.00036072731018066406
"[1, 256, 100, 152]","[1, 256, 3, 3]",[1],"[1, 1]","[1, 1]","[1, 1]",[1],0.0002777576446533203
"[1, 512, 104, 100]","[128, 512, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0005648136138916016
"[1, 192, 20, 26]","[96, 192, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.00031185150146484375
"[1, 3, 552, 480]","[64, 3, 7, 7]",[False],"[2, 2]","[3, 3]","[1, 1]",[1],0.00024437904357910156
"[2, 1024, 50, 78]","[256, 1024, 1, 1]",[256],"[1, 1]","[0, 0]","[1, 1]",[1],0.001779794692993164
"[2, 256, 76, 50]","[80, 256, 3, 3]",[80],"[1, 1]","[1, 1]","[1, 1]",[1],0.0013589859008789062
"[4, 128, 28, 28]","[128, 128, 3, 3]",[False],"[1, 1]","[1, 1]","[1, 1]",[1],0.0010704994201660156
"[1, 768, 25, 34]","[256, 768, 1, 1]",[256],"[1, 1]","[0, 0]","[1, 1]",[1],0.0013592243194580078
"[1, 256, 152, 100]","[4, 256, 3, 3]",[4],"[1, 1]","[1, 1]","[1, 1]",[1],0.0003185272216796875
"[1, 512, 26, 24]","[2048, 512, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.005632162094116211
"[1, 3, 320, 416]","[32, 3, 3, 3]",[False],"[2, 2]","[1, 1]","[1, 1]",[1],0.00020813941955566406
"[4, 928, 7, 7]","[128, 928, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0009791851043701172
"[1, 256, 304, 200]","[1600, 256, 1, 1]",[1600],"[1, 1]","[0, 0]","[1, 1]",[1],0.0024785995483398438
"[2, 256, 17, 13]","[256, 256, 3, 3]",[False],"[1, 1]","[1, 1]","[1, 1]",[1],0.0034716129302978516
"[1, 258, 25, 34]","[256, 258, 3, 3]",[False],"[1, 1]","[1, 1]","[1, 1]",[1],0.0033457279205322266
"[2, 128, 100, 152]","[128, 128, 3, 3]",[False],"[1, 1]","[1, 1]","[1, 1]",[1],0.0010542869567871094
"[4, 672, 7, 7]","[192, 672, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.001013040542602539
"[1, 256, 17, 13]","[36, 256, 3, 3]",[36],"[1, 1]","[1, 1]","[1, 1]",[1],0.0007729530334472656
"[1, 256, 304, 200]","[256, 256, 3, 3]",[256],"[1, 1]","[1, 1]","[1, 1]",[1],0.0034074783325195312
"[2, 256, 100, 156]","[80, 256, 3, 3]",[80],"[1, 1]","[1, 1]","[1, 1]",[1],0.0013229846954345703
"[4, 512, 28, 28]","[256, 512, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0009732246398925781
"[1, 64, 120, 137]","[64, 64, 3, 3]",[False],"[1, 1]","[1, 1]","[1, 1]",[1],0.00042700767517089844
"[2, 128, 128, 128]","[64, 128, 3, 3]",[False],"[1, 1]","[1, 1]","[1, 1]",[1],0.0006508827209472656
"[4, 288, 28, 28]","[128, 288, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.00042057037353515625
"[1, 32, 192, 208]","[32, 1, 3, 3]",[False],"[1, 1]","[1, 1]","[1, 1]",[32],0.00019049644470214844
"[1, 2048, 30, 22]","[512, 2048, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0056514739990234375
"[1, 96, 20, 26]","[192, 96, 3, 3]",[False],"[1, 1]","[1, 1]","[1, 1]",[1],0.001173257827758789
"[2, 256, 152, 100]","[256, 256, 3, 3]",[256],"[1, 1]","[1, 1]","[1, 1]",[1],0.003374814987182617
"[4, 512, 20, 20]","[512, 512, 3, 3]",[False],"[1, 1]","[1, 1]","[1, 1]",[1],0.01263117790222168
"[1, 192, 40, 52]","[192, 1, 3, 3]",[False],"[2, 2]","[1, 1]","[1, 1]",[192],0.0002918243408203125
"[1, 96, 16, 24]","[576, 96, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0004918575286865234
"[1, 3, 800, 1216]","[64, 3, 7, 7]",[False],"[2, 2]","[3, 3]","[1, 1]",[1],0.0002532005310058594
"[4, 128, 80, 80]","[256, 128, 3, 3]",[False],"[2, 2]","[1, 1]","[1, 1]",[1],0.0018494129180908203
"[1, 512, 21, 25]","[2048, 512, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.005721092224121094
"[1, 256, 76, 50]","[36, 256, 3, 3]",[36],"[1, 1]","[1, 1]","[1, 1]",[1],0.0018467903137207031
"[32, 64, 64, 48]","[64, 64, 3, 3]",[False],"[1, 1]","[1, 1]","[1, 1]",[1],0.0006196498870849609
"[4, 48, 56, 56]","[96, 48, 3, 3]",[False],"[2, 2]","[1, 1]","[1, 1]",[1],0.0004665851593017578
"[1, 64, 163, 160]","[64, 64, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.00021958351135253906
"[1, 256, 50, 74]","[1024, 256, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0016405582427978516
"[2, 4096, 16, 16]","[512, 4096, 3, 3]",[False],"[1, 1]","[1, 1]","[1, 1]",[1],0.13448429107666016
"[2, 256, 84, 50]","[80, 256, 3, 3]",[80],"[1, 1]","[1, 1]","[1, 1]",[1],0.002496004104614258
"[2, 256, 100, 136]","[4, 256, 3, 3]",[4],"[1, 1]","[1, 1]","[1, 1]",[1],0.00040078163146972656
"[2, 64, 6, 6]","[16, 64, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.00022983551025390625
"[1, 32, 48, 52]","[192, 32, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.00026106834411621094
"[1, 256, 200, 296]","[256, 256, 1, 1]",[256],"[1, 1]","[0, 0]","[1, 1]",[1],0.0006401538848876953
"[2, 256, 100, 136]","[1, 256, 3, 3]",[1],"[1, 1]","[1, 1]","[1, 1]",[1],0.0003159046173095703
"[1, 128, 152, 100]","[128, 128, 3, 3]",[False],"[1, 1]","[1, 1]","[1, 1]",[1],0.0011229515075683594
"[1, 1024, 44, 46]","[2048, 1024, 1, 1]",[False],"[2, 2]","[0, 0]","[1, 1]",[1],0.01145029067993164
